tier,company_name,trade,ownership_type,county,city,zip,address,phone,website,google_rating,google_reviews,services,license_types,license_numbers,status,notes,match_source,google_place_id,google_url,ownership_confidence,parent_company_or_notes,active_license_count
"D — Priority county, needs phone research",DUCTS ALL DONE LLC,HVAC,Independent / Likely Family-Owned (unverified),Pasco,Spring Hill,34510,"16512 Laura Lee Drive, Spring Hill, FL, 34510",,,,,,CAC,CAC057113,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUCTZ OF EAST JACKSONVILLE,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Dunedin,34698,"2022 Moss  Court, Dunedin, FL, 34698",,,,,,CAC,CAC058637,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUCTZ OF NAPLES AND BONITA SPRINGS,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Dunedin,34698,"2022 Moss  Court, Dunedin, FL, 34698",,,,,,CAC,CAC1821848,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUCTZ OF TAMPA BAY,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Largo,33771,"1769 Needles Ln W, Largo, FL, 33771",,,,,,CAC,CAC1815049,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUKE MARTIN REFRIG & AIR COND INC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Sunrise,33351,"10708 Nw 53 Street, Sunrise, FL, 33351",,,,,,CAC,CAC055521,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUKE'S AIR CONDITIONING AND HEATING INC.,HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,Tequesta,33469,"91 River Dr, Tequesta, FL, 33469",,,,,,CAC,CAC1823003,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUNCAN MECHANICAL SERVICES INC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32804,"2251 Lynx Lane Suite 1, Orlando, FL, 32804",,,,,,CAC,CAC1815904,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","DUNEDIN AIR CONDITIONING & HEATING, LLC",HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Dunedin,34698,"2291 Pine Court, Dunedin, FL, 34698",,,,,,CAC,CAC1819115,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUNEDIN REFRIGERATION,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Largo,33771,"3536 Camelia Place, Largo, FL, 33771",,,,,,CAC,CAC1819642; CAC1824824,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",DUNFORD PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Palm Beach,Loxahatchee,33470,"17453 40Th Run North, Loxahatchee, FL, 33470",,,,,,CFC,CFC1425799,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","DUNNING PLUMBING AND SEPTIC, INC",Plumbing,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32221,"1902 Rothbury Drive, Jacksonville, FL, 32221",,,,,,CFC,CFC058056,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","DUNY A/C, LLC",HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Homestead,33033,"15941 Sw 308Th St, Homestead, FL, 33033",,,,,,CAC,CAC1823962,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","DUPRE PIPING SERVICES, LLC",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33619,"501 S. Falkenburg Rd. Unit C-19, Tampa, FL, 33619",,,,,,"CFC, CMC",CFC1430521; CMC1250988,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",DURRANT AIR CONDITIONING INC,HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,West Palm Beach,33422,"Po Box 221422, West Palm Beach, FL, 33422",,,,,,CAC,CAC057907,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUSTY'S AC INC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32810,"1432 Leeway Ave, Orlando, FL, 32810",,,,,,CAC,CAC1818986,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUVAL AIR CONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),Duval,Jacksonville Beach,32250-3645,"1103 12Th St N, Jacksonville Beach, FL, 32250-3645",,,,,,CAC,CAC1821985,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUVAL CONSTRUCTION INC,Plumbing,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32224,"13221 Mendenhall Pl, Jacksonville, FL, 32224",,,,,,CFC,CFC1430022,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUVAL PLUMBING INC.,Plumbing,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32223,"11926 Mandarin Rd, Jacksonville, FL, 32223",,,,,,CFC,CFC1431586,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DUVALL HEATING & AIR CONDITIONING,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Plant City,33565,"7716 Franklin Road, Plant City, FL, 33565",,,,,,CAC,CAC1818582,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DVM HVAC & REFRIGERATION LLC,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,St Petersburg,33711,"3727 18Th Ave South, St Petersburg, FL, 33711",,,,,,CAC,CAC1825229,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DW AIR SERVICES INC.,HVAC,Independent / Likely Family-Owned (unverified),Broward,Lauderhill,33313,"2611 Nw 56Th Ave, Lauderhill, FL, 33313",,,,,,CAC,CAC1818992,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DWC MECHANICAL INC.,HVAC,Independent / Likely Family-Owned (unverified),Pasco,Lutz,33558,"19586 Leonard Rd, Lutz, FL, 33558",,,,,,CAC,CAC1820302,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DWR PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Orange,Orlando,32810,"6344 All American Blvd, Orlando, FL, 32810",,,,,,CFC,CFC057309,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYAR MAINTENANCE INC.,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Clearwater,33755,"2070 Dunston Cove Road, Clearwater, FL, 33755",,,,,,CAC,CAC1818138,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMARK SERVICES INC.,HVAC,Independent / Likely Family-Owned (unverified),Broward,Coconut Creek,33066,"2220 Nw 41St Terrace, Coconut Creek, FL, 33066",,,,,,CAC,CAC1813580,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMAX HEATING & COOLING L.L.C,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33624,"14929 Glasgow Ct, Tampa, FL, 33624",,,,,,CAC,CAC1825041,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMIC AIR HEATING & COOLING LLC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Riverview,33569,"11115 Lark Landing Court, Riverview, FL, 33569",,,,,,CAC,CAC1822819,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMIC AIR INC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Ft Lauderdale,33311-2719,"3377 Nw 23Rd St, Ft Lauderdale, FL, 33311-2719",,,,,,CAC,CAC036853,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","DYNAMIC AIR QUALITY & COOLING SYSTEMS, INC.",HVAC,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32256,"8071 Hollyridge Road, Jacksonville, FL, 32256",,,,,,CAC,CAC1818454,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","DYNAMIC AIR SYSTEMS, INC.",HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32817,"3986 Irma Shores Dr, Orlando, FL, 32817",,,,,,CAC,CAC055537,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMIC COOLING SOLUTIONS LLC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Homestead,33030,"212 Sw 15 Ter, Homestead, FL, 33030",,,,,,CAC,CAC1823549,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","DYNAMIC FLOW, INC.",HVAC,Independent / Likely Family-Owned (unverified),Lee,Cape Coral,33993,"2211 Northwest 21St Place, Cape Coral, FL, 33993",,,,,,CAC,CAC1822370,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMIC HEATING & COOLING INC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Lutz,33548,"311 W Lutz Lake Fern Road, Lutz, FL, 33548",,,,,,CAC,CAC1813228,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMIC MECHANICAL LLC,Mechanical,Independent / Likely Family-Owned (unverified),Orange,Orlando,32828,"14198 Alafaya Oak Bend, Orlando, FL, 32828",,,,,,CMC,CMC1251496,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMIC PIPELINE INC.,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33014,"730 West 69 Place, Hialeah, FL, 33014",,,,,,CFC,CFC1431862,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMIC PLUMBING AND DESIGN INC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33170,"22175 Sw 194Th Ave, Miami, FL, 33170",,,,,,CFC,CFC1432284,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMIC PLUMBING SERVICE INC,Plumbing,Independent / Likely Family-Owned (unverified),Orange,Winter Park,32792,"1234 Fairway Dr, Winter Park, FL, 32792",,,,,,CFC,CFC056710,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","DYNAMIC PLUMBING TECHNOLOGY, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Broward,Fort Lauderdale,33309,"3711 N Pacific Breeze Cir Apt 107, Fort Lauderdale, FL, 33309",,,,,,RF,RF11067954,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNAMIQ AUTOMATION SOLUTION INC,Mechanical,Independent / Likely Family-Owned (unverified),Miami-Dade,Doral,33178,"11475 Nw 34 St, Doral, FL, 33178",,,,,,CMC,CMC1251483,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNASTY AC LLC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33612,"1408 W Linebaugh Ave, Tampa, FL, 33612",,,,,,CAC,CAC1820335,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",DYNASTY PLUMBING SERVICES CORP.,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33186,"12189 Sw  132Nd Ct, Miami, FL, 33186",,,,,,CFC,CFC1425651,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","DYNATEK CO., INC.",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Orange,Apopka,32703,"2060 Panoramic Circle, Apopka, FL, 32703",,,,,,"CFC, CMC",CFC1432283; CMC1251265,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",DYSER PLUMBING COMPANY,Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33617,"8005 N Temple Pl, Tampa, FL, 33617",,,,,,CFC,CFC1434165,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",E & A AIR,HVAC,Independent / Likely Family-Owned (unverified),Broward,Parkland,33067,"7440   Nw 70Th Ave, Parkland, FL, 33067",,,,,,RA,RA13067684,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
